,threads,keys,operations,searc,insert,time
142,4.0,1000.0,1000.0,0.5,0.0,0.029311
143,4.0,1000.0,1000.0,0.5,0.1,0.027768
144,4.0,1000.0,1000.0,0.5,0.2,0.020968
145,4.0,1000.0,1000.0,0.5,0.3,0.032115
146,4.0,1000.0,1000.0,0.5,0.4,0.029489
147,4.0,1000.0,1000.0,0.5,0.5,0.031029
148,4.0,1000.0,1000.0,0.6,0.0,0.024259
149,4.0,1000.0,1000.0,0.6,0.1,0.025468
150,4.0,1000.0,1000.0,0.6,0.2,0.024872
151,4.0,1000.0,1000.0,0.6,0.3,0.029916
152,4.0,1000.0,1000.0,0.6,0.4,0.026423
153,4.0,1000.0,1000.0,0.7,0.0,0.022641
154,4.0,1000.0,1000.0,0.7,0.15,0.024931
155,4.0,1000.0,1000.0,0.7,0.3,0.028034
156,4.0,1000.0,1000.0,0.8,0.0,0.016634
157,4.0,1000.0,1000.0,0.8,0.1,0.019626
158,4.0,1000.0,1000.0,0.8,0.2,0.021633
159,4.0,1000.0,1000.0,0.9,0.0,0.014582
160,4.0,1000.0,1000.0,0.9,0.1,0.015463
161,4.0,1000.0,1000.0,1.0,0.0,0.000961
162,6.0,1000.0,1000.0,0.1,0.0,0.043185
163,6.0,1000.0,1000.0,0.1,0.1,0.046382
164,6.0,1000.0,1000.0,0.1,0.2,0.047081
165,6.0,1000.0,1000.0,0.1,0.3,0.044878
166,6.0,1000.0,1000.0,0.1,0.4,0.045677
167,6.0,1000.0,1000.0,0.1,0.5,0.045886
168,6.0,1000.0,1000.0,0.1,0.6,0.045362
169,6.0,1000.0,1000.0,0.1,0.7,0.045988
170,6.0,1000.0,1000.0,0.1,0.8,0.045692
171,6.0,1000.0,1000.0,0.1,0.9,0.047198
172,6.0,1000.0,1000.0,0.2,0.0,0.0435
173,6.0,1000.0,1000.0,0.2,0.1,0.048716
174,6.0,1000.0,1000.0,0.2,0.2,0.047125
175,6.0,1000.0,1000.0,0.2,0.3,0.046374
176,6.0,1000.0,1000.0,0.2,0.4,0.047785
177,6.0,1000.0,1000.0,0.2,0.5,0.046212
178,6.0,1000.0,1000.0,0.2,0.6,0.048111
179,6.0,1000.0,1000.0,0.2,0.7,0.048126
180,6.0,1000.0,1000.0,0.2,0.8,0.049613
181,6.0,1000.0,1000.0,0.3,0.0,0.048577
182,6.0,1000.0,1000.0,0.3,0.1,0.048775
183,6.0,1000.0,1000.0,0.3,0.2,0.047866
184,6.0,1000.0,1000.0,0.3,0.3,0.049406
185,6.0,1000.0,1000.0,0.3,0.4,0.045979
186,6.0,1000.0,1000.0,0.3,0.5,0.044841
187,6.0,1000.0,1000.0,0.3,0.6,0.046805
188,6.0,1000.0,1000.0,0.3,0.7,0.04346
189,6.0,1000.0,1000.0,0.4,0.0,0.043002
190,6.0,1000.0,1000.0,0.4,0.1,0.043656
191,6.0,1000.0,1000.0,0.4,0.2,0.047592
192,6.0,1000.0,1000.0,0.4,0.3,0.047065
193,6.0,1000.0,1000.0,0.4,0.4,0.046351
194,6.0,1000.0,1000.0,0.4,0.5,0.049509
195,6.0,1000.0,1000.0,0.4,0.6,0.045819
196,6.0,1000.0,1000.0,0.5,0.0,0.03647
197,6.0,1000.0,1000.0,0.5,0.1,0.043763
198,6.0,1000.0,1000.0,0.5,0.2,0.044523
199,6.0,1000.0,1000.0,0.5,0.3,0.043872
200,6.0,1000.0,1000.0,0.5,0.4,0.048693
201,6.0,1000.0,1000.0,0.5,0.5,0.043658
202,6.0,1000.0,1000.0,0.6,0.0,0.038344
203,6.0,1000.0,1000.0,0.6,0.1,0.038965
204,6.0,1000.0,1000.0,0.6,0.2,0.042667
205,6.0,1000.0,1000.0,0.6,0.3,0.042712
206,6.0,1000.0,1000.0,0.6,0.4,0.041866
207,6.0,1000.0,1000.0,0.7,0.0,0.033515
208,6.0,1000.0,1000.0,0.7,0.15,0.037732
209,6.0,1000.0,1000.0,0.7,0.3,0.036031
210,6.0,1000.0,1000.0,0.8,0.0,0.031824
211,6.0,1000.0,1000.0,0.8,0.1,0.026778
212,6.0,1000.0,1000.0,0.8,0.2,0.028635
213,6.0,1000.0,1000.0,0.9,0.0,0.021877
214,6.0,1000.0,1000.0,0.9,0.1,0.017903
215,6.0,1000.0,1000.0,1.0,0.0,0.000978
216,8.0,1000.0,1000.0,0.1,0.0,0.046615
217,8.0,1000.0,1000.0,0.1,0.1,0.047874
218,8.0,1000.0,1000.0,0.1,0.2,0.046179
219,8.0,1000.0,1000.0,0.1,0.3,0.044918
220,8.0,1000.0,1000.0,0.1,0.4,0.044831
221,8.0,1000.0,1000.0,0.1,0.5,0.048126
222,8.0,1000.0,1000.0,0.1,0.6,0.046272
223,8.0,1000.0,1000.0,0.1,0.7,0.047519
224,8.0,1000.0,1000.0,0.1,0.8,0.047289
225,8.0,1000.0,1000.0,0.1,0.9,0.04784
226,8.0,1000.0,1000.0,0.2,0.0,0.045762
227,8.0,1000.0,1000.0,0.2,0.1,0.047394
228,8.0,1000.0,1000.0,0.2,0.2,0.046517
229,8.0,1000.0,1000.0,0.2,0.3,0.04789
230,8.0,1000.0,1000.0,0.2,0.4,0.047433
231,8.0,1000.0,1000.0,0.2,0.5,0.04781
232,8.0,1000.0,1000.0,0.2,0.6,0.046698
233,8.0,1000.0,1000.0,0.2,0.7,0.048964
234,8.0,1000.0,1000.0,0.2,0.8,0.04634
235,8.0,1000.0,1000.0,0.3,0.0,0.046814
236,8.0,1000.0,1000.0,0.3,0.1,0.045346
237,8.0,1000.0,1000.0,0.3,0.2,0.046753
238,8.0,1000.0,1000.0,0.3,0.3,0.047882
239,8.0,1000.0,1000.0,0.3,0.4,0.047608
240,8.0,1000.0,1000.0,0.3,0.5,0.046928
241,8.0,1000.0,1000.0,0.3,0.6,0.04787
242,8.0,1000.0,1000.0,0.3,0.7,0.049581
243,8.0,1000.0,1000.0,0.4,0.0,0.047357
244,8.0,1000.0,1000.0,0.4,0.1,0.049079
245,8.0,1000.0,1000.0,0.4,0.2,0.046946
246,8.0,1000.0,1000.0,0.4,0.3,0.048763
247,8.0,1000.0,1000.0,0.4,0.4,0.046416
248,8.0,1000.0,1000.0,0.4,0.5,0.050777
249,8.0,1000.0,1000.0,0.4,0.6,0.047657
250,8.0,1000.0,1000.0,0.5,0.0,0.046901
251,8.0,1000.0,1000.0,0.5,0.1,0.048259
252,8.0,1000.0,1000.0,0.5,0.2,0.047603
253,8.0,1000.0,1000.0,0.5,0.3,0.046457
254,8.0,1000.0,1000.0,0.5,0.4,0.044211
255,8.0,1000.0,1000.0,0.5,0.5,0.047463
256,8.0,1000.0,1000.0,0.6,0.0,0.044229
257,8.0,1000.0,1000.0,0.6,0.1,0.042569
258,8.0,1000.0,1000.0,0.6,0.2,0.041893
259,8.0,1000.0,1000.0,0.6,0.3,0.044111
260,8.0,1000.0,1000.0,0.6,0.4,0.044164
261,8.0,1000.0,1000.0,0.7,0.0,0.038592
262,8.0,1000.0,1000.0,0.7,0.15,0.038187
263,8.0,1000.0,1000.0,0.7,0.3,0.03977
264,8.0,1000.0,1000.0,0.8,0.0,0.027727
265,8.0,1000.0,1000.0,0.8,0.1,0.02934
266,8.0,1000.0,1000.0,0.8,0.2,0.030005
267,8.0,1000.0,1000.0,0.9,0.0,0.017079
268,8.0,1000.0,1000.0,0.9,0.1,0.025352
269,8.0,1000.0,1000.0,1.0,0.0,0.001009
270,12.0,1000.0,1000.0,0.1,0.0,0.047727
271,12.0,1000.0,1000.0,0.1,0.1,0.046866
272,12.0,1000.0,1000.0,0.1,0.2,0.045699
273,12.0,1000.0,1000.0,0.1,0.3,0.04657
274,12.0,1000.0,1000.0,0.1,0.4,0.046423
275,12.0,1000.0,1000.0,0.1,0.5,0.047812
276,12.0,1000.0,1000.0,0.1,0.6,0.045945
277,12.0,1000.0,1000.0,0.1,0.7,0.0465
278,12.0,1000.0,1000.0,0.1,0.8,0.0494
279,12.0,1000.0,1000.0,0.1,0.9,0.046085
280,12.0,1000.0,1000.0,0.2,0.0,0.048224
281,12.0,1000.0,1000.0,0.2,0.1,0.048571
282,12.0,1000.0,1000.0,0.2,0.2,0.048275
283,12.0,1000.0,1000.0,0.2,0.3,0.047566
284,12.0,1000.0,1000.0,0.2,0.4,0.047946
285,12.0,1000.0,1000.0,0.2,0.5,0.045808
286,12.0,1000.0,1000.0,0.2,0.6,0.047789
287,12.0,1000.0,1000.0,0.2,0.7,0.049155
288,12.0,1000.0,1000.0,0.2,0.8,0.046813
289,12.0,1000.0,1000.0,0.3,0.0,0.046724
290,12.0,1000.0,1000.0,0.3,0.1,0.04915
291,12.0,1000.0,1000.0,0.3,0.2,0.04831
292,12.0,1000.0,1000.0,0.3,0.3,0.04812
293,12.0,1000.0,1000.0,0.3,0.4,0.047529
294,12.0,1000.0,1000.0,0.3,0.5,0.047391
295,12.0,1000.0,1000.0,0.3,0.6,0.047585
296,12.0,1000.0,1000.0,0.3,0.7,0.047548
297,12.0,1000.0,1000.0,0.4,0.0,0.046773
298,12.0,1000.0,1000.0,0.4,0.1,0.045764
299,12.0,1000.0,1000.0,0.4,0.2,0.051056
300,12.0,1000.0,1000.0,0.4,0.3,0.049205
301,12.0,1000.0,1000.0,0.4,0.4,0.050651
302,12.0,1000.0,1000.0,0.4,0.5,0.053102
303,12.0,1000.0,1000.0,0.4,0.6,0.052576
304,12.0,1000.0,1000.0,0.5,0.0,0.049318
305,12.0,1000.0,1000.0,0.5,0.1,0.048328
306,12.0,1000.0,1000.0,0.5,0.2,0.049775
307,12.0,1000.0,1000.0,0.5,0.3,0.049736
308,12.0,1000.0,1000.0,0.5,0.4,0.0506
309,12.0,1000.0,1000.0,0.5,0.5,0.04835
310,12.0,1000.0,1000.0,0.6,0.0,0.047412
311,12.0,1000.0,1000.0,0.6,0.1,0.047256
312,12.0,1000.0,1000.0,0.6,0.2,0.046796
313,12.0,1000.0,1000.0,0.6,0.3,0.046969
314,12.0,1000.0,1000.0,0.6,0.4,0.047081
315,12.0,1000.0,1000.0,0.7,0.0,0.042596
316,12.0,1000.0,1000.0,0.7,0.15,0.045327
317,12.0,1000.0,1000.0,0.7,0.3,0.043004
318,12.0,1000.0,1000.0,0.8,0.0,0.030873
319,12.0,1000.0,1000.0,0.8,0.1,0.033968
320,12.0,1000.0,1000.0,0.8,0.2,0.0329
321,12.0,1000.0,1000.0,0.9,0.0,0.02113
322,12.0,1000.0,1000.0,0.9,0.1,0.024041
323,12.0,1000.0,1000.0,1.0,0.0,0.001363
324,16.0,1000.0,1000.0,0.1,0.0,0.048362
325,16.0,1000.0,1000.0,0.1,0.1,0.049185
326,16.0,1000.0,1000.0,0.1,0.2,0.051708
327,16.0,1000.0,1000.0,0.1,0.3,0.050307
328,16.0,1000.0,1000.0,0.1,0.4,0.050473
329,16.0,1000.0,1000.0,0.1,0.5,0.050328
330,16.0,1000.0,1000.0,0.1,0.6,0.048541
331,16.0,1000.0,1000.0,0.1,0.7,0.050565
332,16.0,1000.0,1000.0,0.1,0.8,0.049103
333,16.0,1000.0,1000.0,0.1,0.9,0.048189
334,16.0,1000.0,1000.0,0.2,0.0,0.052023
335,16.0,1000.0,1000.0,0.2,0.1,0.052642
336,16.0,1000.0,1000.0,0.2,0.2,0.052938
337,16.0,1000.0,1000.0,0.2,0.3,2.713699
338,16.0,1000.0,1000.0,0.2,0.4,0.052125
339,16.0,1000.0,1000.0,0.2,0.5,0.050029
340,16.0,1000.0,1000.0,0.2,0.6,0.051191
341,16.0,1000.0,1000.0,0.2,0.7,0.051223
342,16.0,1000.0,1000.0,0.2,0.8,0.050899
343,16.0,1000.0,1000.0,0.3,0.0,0.051262
344,16.0,1000.0,1000.0,0.3,0.1,0.051469
345,16.0,1000.0,1000.0,0.3,0.2,0.050342
346,16.0,1000.0,1000.0,0.3,0.3,0.050933
347,16.0,1000.0,1000.0,0.3,0.4,0.053464
348,16.0,1000.0,1000.0,0.3,0.5,0.050683
349,16.0,1000.0,1000.0,0.3,0.6,0.052115
350,16.0,1000.0,1000.0,0.3,0.7,0.05036
351,16.0,1000.0,1000.0,0.4,0.0,0.05084
352,16.0,1000.0,1000.0,0.4,0.1,0.050432
353,16.0,1000.0,1000.0,0.4,0.2,0.053579
354,16.0,1000.0,1000.0,0.4,0.3,0.051523
355,16.0,1000.0,1000.0,0.4,0.4,0.051297
356,16.0,1000.0,1000.0,0.4,0.5,0.05149
357,16.0,1000.0,1000.0,0.4,0.6,0.051706
358,16.0,1000.0,1000.0,0.5,0.0,0.050403
359,16.0,1000.0,1000.0,0.5,0.1,0.050534
360,16.0,1000.0,1000.0,0.5,0.2,0.045373
361,16.0,1000.0,1000.0,0.5,0.3,0.049334
362,16.0,1000.0,1000.0,0.5,0.4,0.050376
363,16.0,1000.0,1000.0,0.5,0.5,0.051784
364,16.0,1000.0,1000.0,0.6,0.0,0.047066
365,16.0,1000.0,1000.0,0.6,0.1,0.047811
366,16.0,1000.0,1000.0,0.6,0.2,0.047359
367,16.0,1000.0,1000.0,0.6,0.3,0.048237
368,16.0,1000.0,1000.0,0.6,0.4,0.044758
369,16.0,1000.0,1000.0,0.7,0.0,0.043691
370,16.0,1000.0,1000.0,0.7,0.15,0.044583
371,16.0,1000.0,1000.0,0.7,0.3,0.044172
372,16.0,1000.0,1000.0,0.8,0.0,0.034377
373,16.0,1000.0,1000.0,0.8,0.1,0.038437
374,16.0,1000.0,1000.0,0.8,0.2,0.034121
375,16.0,1000.0,1000.0,0.9,0.0,0.022651
376,16.0,1000.0,1000.0,0.9,0.1,0.025919
377,16.0,1000.0,1000.0,1.0,0.0,0.001916
378,32.0,1000.0,1000.0,0.1,0.0,0.049449
379,32.0,1000.0,1000.0,0.1,0.1,0.050697
380,32.0,1000.0,1000.0,0.1,0.2,0.050217
381,32.0,1000.0,1000.0,0.1,0.3,0.052215
382,32.0,1000.0,1000.0,0.1,0.4,0.050292
383,32.0,1000.0,1000.0,0.1,0.5,0.051246
384,32.0,1000.0,1000.0,0.1,0.6,0.050678
385,32.0,1000.0,1000.0,0.1,0.7,0.052496
386,32.0,1000.0,1000.0,0.1,0.8,0.050644
387,32.0,1000.0,1000.0,0.1,0.9,0.050492
388,32.0,1000.0,1000.0,0.2,0.0,0.05123
389,32.0,1000.0,1000.0,0.2,0.1,0.051664
390,32.0,1000.0,1000.0,0.2,0.2,0.051185
391,32.0,1000.0,1000.0,0.2,0.3,0.053148
392,32.0,1000.0,1000.0,0.2,0.4,0.051722
393,32.0,1000.0,1000.0,0.2,0.5,0.052061
394,32.0,1000.0,1000.0,0.2,0.6,0.053515
395,32.0,1000.0,1000.0,0.2,0.7,0.049826
396,32.0,1000.0,1000.0,0.2,0.8,0.052172
397,32.0,1000.0,1000.0,0.3,0.0,0.049852
398,32.0,1000.0,1000.0,0.3,0.1,0.050627
399,32.0,1000.0,1000.0,0.3,0.2,0.048723
400,32.0,1000.0,1000.0,0.3,0.3,0.047648
401,32.0,1000.0,1000.0,0.3,0.4,0.049274
402,32.0,1000.0,1000.0,0.3,0.5,0.048134
403,32.0,1000.0,1000.0,0.3,0.6,0.04934
404,32.0,1000.0,1000.0,0.3,0.7,0.050491
405,32.0,1000.0,1000.0,0.4,0.0,0.046068
406,32.0,1000.0,1000.0,0.4,0.1,0.045944
407,32.0,1000.0,1000.0,0.4,0.2,0.047008
408,32.0,1000.0,1000.0,0.4,0.3,0.048765
409,32.0,1000.0,1000.0,0.4,0.4,0.047784
410,32.0,1000.0,1000.0,0.4,0.5,0.047626
411,32.0,1000.0,1000.0,0.4,0.6,0.048304
412,32.0,1000.0,1000.0,0.5,0.0,0.042657
413,32.0,1000.0,1000.0,0.5,0.1,0.045317
414,32.0,1000.0,1000.0,0.5,0.2,0.047368
415,32.0,1000.0,1000.0,0.5,0.3,0.048597
416,32.0,1000.0,1000.0,0.5,0.4,0.047168
417,32.0,1000.0,1000.0,0.5,0.5,0.047225
418,32.0,1000.0,1000.0,0.6,0.0,0.041232
419,32.0,1000.0,1000.0,0.6,0.1,0.041701
420,32.0,1000.0,1000.0,0.6,0.2,0.043934
421,32.0,1000.0,1000.0,0.6,0.3,0.045903
422,32.0,1000.0,1000.0,0.6,0.4,0.040894
423,32.0,1000.0,1000.0,0.7,0.0,0.037805
424,32.0,1000.0,1000.0,0.7,0.15,0.038727
425,32.0,1000.0,1000.0,0.7,0.3,0.043176
426,32.0,1000.0,1000.0,0.8,0.0,0.031834
427,32.0,1000.0,1000.0,0.8,0.1,0.034222
428,32.0,1000.0,1000.0,0.8,0.2,0.031187
429,32.0,1000.0,1000.0,0.9,0.0,0.016401
430,32.0,1000.0,1000.0,0.9,0.1,0.022042
431,32.0,1000.0,1000.0,1.0,0.0,0.002287
432,1.0,10000.0,10000.0,0.1,0.0,0.252286
433,1.0,10000.0,10000.0,0.1,0.1,0.27507
434,1.0,10000.0,10000.0,0.1,0.2,0.317391
435,1.0,10000.0,10000.0,0.1,0.3,0.334141
436,1.0,10000.0,10000.0,0.1,0.4,0.330163
437,1.0,10000.0,10000.0,0.1,0.5,0.35174
438,1.0,10000.0,10000.0,0.1,0.6,0.372948
439,1.0,10000.0,10000.0,0.1,0.7,0.386276
440,1.0,10000.0,10000.0,0.1,0.8,0.413988
441,1.0,10000.0,10000.0,0.1,0.9,0.427943
442,1.0,10000.0,10000.0,0.2,0.0,0.268457
443,1.0,10000.0,10000.0,0.2,0.1,0.281162
444,1.0,10000.0,10000.0,0.2,0.2,0.301271
445,1.0,10000.0,10000.0,0.2,0.3,0.322203
446,1.0,10000.0,10000.0,0.2,0.4,0.351763
447,1.0,10000.0,10000.0,0.2,0.5,0.365112
448,1.0,10000.0,10000.0,0.2,0.6,0.395805
449,1.0,10000.0,10000.0,0.2,0.7,0.405474
450,1.0,10000.0,10000.0,0.2,0.8,0.430105
451,1.0,10000.0,10000.0,0.3,0.0,0.271965
452,1.0,10000.0,10000.0,0.3,0.1,0.297314
453,1.0,10000.0,10000.0,0.3,0.2,0.313547
454,1.0,10000.0,10000.0,0.3,0.3,0.330769
455,1.0,10000.0,10000.0,0.3,0.4,0.35364
456,1.0,10000.0,10000.0,0.3,0.5,0.378051
457,1.0,10000.0,10000.0,0.3,0.6,0.389087
458,1.0,10000.0,10000.0,0.3,0.7,0.407584
459,1.0,10000.0,10000.0,0.4,0.0,0.30927
460,1.0,10000.0,10000.0,0.4,0.1,0.307409
461,1.0,10000.0,10000.0,0.4,0.2,0.32954
462,1.0,10000.0,10000.0,0.4,0.3,0.349052
463,1.0,10000.0,10000.0,0.4,0.4,0.3642
464,1.0,10000.0,10000.0,0.4,0.5,0.3879
465,1.0,10000.0,10000.0,0.4,0.6,0.409326
466,1.0,10000.0,10000.0,0.5,0.0,0.325597
467,1.0,10000.0,10000.0,0.5,0.1,0.331721
468,1.0,10000.0,10000.0,0.5,0.2,0.349522
469,1.0,10000.0,10000.0,0.5,0.3,0.379778
470,1.0,10000.0,10000.0,0.5,0.4,0.384301
471,1.0,10000.0,10000.0,0.5,0.5,0.405557
472,1.0,10000.0,10000.0,0.6,0.0,0.326928
473,1.0,10000.0,10000.0,0.6,0.1,0.339558
474,1.0,10000.0,10000.0,0.6,0.2,0.364768
475,1.0,10000.0,10000.0,0.6,0.3,0.379842
476,1.0,10000.0,10000.0,0.6,0.4,0.416303
477,1.0,10000.0,10000.0,0.7,0.0,0.334112
478,1.0,10000.0,10000.0,0.7,0.15,0.371731
479,1.0,10000.0,10000.0,0.7,0.3,0.413233
